id;name;geoid;geoname;value;datetime
612;Precio mercado SPOT Intradiario Sesión 1;3;España;6.5;2016-01-07T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;13.34;2016-01-07T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;22.99;2016-01-07T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.97;2016-01-07T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.81;2016-01-07T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.84;2016-01-07T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.5;2016-01-07T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;39;2016-01-07T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;39.3;2016-01-07T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.5;2016-01-07T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;31.5;2016-01-07T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;33.19;2016-01-07T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40;2016-01-07T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.7;2016-01-07T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41.1;2016-01-07T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.05;2016-01-07T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.5;2016-01-07T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.04;2016-01-07T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;29.76;2016-01-07T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;24.36;2016-01-08T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;18.33;2016-01-08T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;17.1;2016-01-08T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;16.15;2016-01-08T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;16.15;2016-01-08T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;19.1;2016-01-08T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;25.21;2016-01-08T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35.98;2016-01-08T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.56;2016-01-08T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;38.79;2016-01-08T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.69;2016-01-08T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.41;2016-01-08T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;36.14;2016-01-08T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35.13;2016-01-08T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;31.97;2016-01-08T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;30.18;2016-01-08T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;36.05;2016-01-08T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45;2016-01-08T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.47;2016-01-08T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.5;2016-01-08T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.21;2016-01-08T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.71;2016-01-08T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;37.8;2016-01-08T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.13;2016-01-08T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35.69;2016-01-09T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.45;2016-01-09T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;24.3;2016-01-09T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;23.23;2016-01-09T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;21.96;2016-01-09T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;22.9;2016-01-09T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;23.57;2016-01-09T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;25;2016-01-09T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;28.5;2016-01-09T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35.13;2016-01-09T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.23;2016-01-09T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.52;2016-01-09T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;31.63;2016-01-09T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;31.54;2016-01-09T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.12;2016-01-09T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;20.69;2016-01-09T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;21;2016-01-09T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;29.82;2016-01-09T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;36.13;2016-01-09T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;35;2016-01-09T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;29.5;2016-01-09T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;24.99;2016-01-09T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;24;2016-01-09T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;21.28;2016-01-09T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;10;2016-01-10T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;6.5;2016-01-10T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;3.9;2016-01-10T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;1;2016-01-10T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;1;2016-01-10T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;1;2016-01-10T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;2.3;2016-01-10T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;2.5;2016-01-10T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;2;2016-01-10T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;5;2016-01-10T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;6;2016-01-10T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;12;2016-01-10T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;12.1;2016-01-10T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;12.4;2016-01-10T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;12.4;2016-01-10T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;12.4;2016-01-10T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;8.1;2016-01-10T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;11.3;2016-01-10T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.14;2016-01-10T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.25;2016-01-10T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;30.66;2016-01-10T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.91;2016-01-10T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;27.03;2016-01-10T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;18.2;2016-01-10T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0.41;2016-01-11T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0.35;2016-01-11T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0.11;2016-01-11T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0;2016-01-11T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0;2016-01-11T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0;2016-01-11T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;0.1;2016-01-11T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;1.1;2016-01-11T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;30;2016-01-11T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;30.48;2016-01-11T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;33;2016-01-11T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;31.01;2016-01-11T11:00:00
